@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1067,'2019/09/26 10:01:08:963',8,-7831445,-7371145,-7239044,-7238784,-7501183,-7698301,-8027263,-8355969,-8882053,-9802638,-6910851,-6712956,-6712441,-6777461,-7040118,-7171700,-7500662,-7698296,-7896186,-7895152,-6449785,-6383476,-6579570,-6776176,-6908016,-7039855,-7237233,-7434868,-6646118,-6513499,-6317170,-6447983,-9342357,-13026761,-9803679,-8553610,-7434354,-7631991,-7434604,-7828847,-6185581,-8618378,-16316150,-15920617,-14541025,-13094608,-12370116,-11909307,-11974581,-11117468,-6316652,-8684427,-16381687,-15854824,-13949144,-12634315,-12238786,-12041148,-12435389,-11774886,-6382699,-6447978,-8815753,-10789798,-9474969,-8487303,-7500147,-8224641,-9079943,-8947069,-6580334,-6448491,-6579561,-6776683,-6974060,-7171439,-7171694,-7303538,-6514530,-6382681,-7172211,-6777965,-6646123,-6711659,-6842988,-7040366,-7171952,-7303794,-7567221,-6909027,-8027004,-7566966,-7435124,-7238258,-7369331,-7435379,-7632758,-7961466,-8422016,-9079431,1
1068,'2019/09/26 10:01:08:996',8,-7962516,-7436426,-7304580,-7304320,-7501182,-7698301,-8027264,-8356226,-8816773,-9802383,-6976388,-6647419,-6712441,-6777717,-7040117,-7171700,-7435126,-7698297,-7896187,-7960688,-6449786,-6383475,-6579825,-6776431,-6908016,-7039855,-7237233,-7434614,-6645862,-6513755,-6251634,-6448239,-9210771,-12829382,-9737886,-8487561,-7434355,-7631991,-7368810,-7763309,-6185582,-8552842,-16381942,-15920873,-14541024,-13159887,-12304323,-11909306,-11908787,-11051420,-6316397,-8815756,-16381687,-15854824,-14014681,-12634570,-12238786,-11975612,-12435389,-11709349,-6317164,-6447978,-8947595,-10921384,-9540761,-8487559,-7565940,-8355715,-9211017,-8947326,-6514799,-6448491,-6579561,-6776682,-6974061,-7171694,-7171695,-7303537,-6514530,-6382682,-7172467,-6777965,-6646123,-6711658,-6842988,-7040366,-7171952,-7304050,-7567221,-6909027,-8027004,-7566966,-7369588,-7238258,-7303795,-7435380,-7632758,-7961466,-8422272,-9079686,1
1069,'2019/09/26 10:01:09:030',8,-7896979,-7371146,-7239044,-7238784,-7501183,-7698302,-8027263,-8355970,-8816774,-9802382,-6976387,-6712956,-6646905,-6777461,-6974837,-7171701,-7500662,-7698296,-7896187,-7960688,-6449783,-6383476,-6579570,-6776432,-6908016,-7039855,-7237489,-7434868,-6645862,-6513499,-6251635,-6448238,-9144978,-12697796,-9606300,-8421768,-7434099,-7631735,-7303017,-7763052,-6250862,-8618635,-16447478,-15986154,-14541023,-13094606,-12238530,-11843769,-11908531,-10985883,-6316652,-8947341,-16381943,-15789287,-14014938,-12634572,-12238786,-12041148,-12435389,-11774885,-6382444,-6513515,-9079182,-11052970,-9606555,-8553352,-7566197,-8355972,-9211529,-8947582,-6580333,-6448490,-6645098,-6776684,-6974061,-7171694,-7171950,-7303538,-6514531,-6382682,-7172467,-6777966,-6711660,-6711658,-6842988,-7040366,-7171951,-7303794,-7501684,-6909026,-8027004,-7566966,-7435124,-7238258,-7303795,-7435380,-7632758,-7895930,-8422272,-9079430,1
1070,'2019/09/26 10:01:09:068',8,-7896979,-7371146,-7239044,-7238784,-7501183,-7698302,-8027263,-8355970,-8816774,-9802382,-6976387,-6712956,-6646905,-6777461,-6974837,-7171701,-7500662,-7698296,-7896187,-7960688,-6449783,-6383476,-6579570,-6776432,-6908016,-7039855,-7237489,-7434868,-6645862,-6513499,-6251635,-6448238,-9144978,-12697796,-9606300,-8421768,-7434099,-7631735,-7303017,-7763052,-6250862,-8618635,-16447478,-15986154,-14541023,-13094606,-12238530,-11843769,-11908531,-10985883,-6316652,-8947341,-16381943,-15789287,-14014938,-12634572,-12238786,-12041148,-12435389,-11774885,-6382444,-6513515,-9079182,-11052970,-9606555,-8553352,-7566197,-8355972,-9211529,-8947582,-6580333,-6448490,-6645098,-6776684,-6974061,-7171694,-7171950,-7303538,-6514531,-6382682,-7172467,-6777966,-6711660,-6711658,-6842988,-7040366,-7171951,-7303794,-7501684,-6909026,-8027004,-7566966,-7435124,-7238258,-7303795,-7435380,-7632758,-7895930,-8422272,-9079430,1
1071,'2019/09/26 10:01:09:099',8,-7896981,-7371145,-7173510,-7238784,-7501184,-7632765,-8027263,-8355969,-8882309,-9802638,-6976133,-6647420,-6712440,-6777461,-7040117,-7171701,-7500662,-7698296,-7961723,-7960689,-6449787,-6383476,-6579570,-6776431,-6908016,-7039600,-7302770,-7434869,-6645862,-6513755,-6251634,-6382447,-9013393,-12566211,-9540506,-8355974,-7368562,-7566198,-7237226,-7763053,-6251118,-8487306,-16381943,-15986410,-14475233,-13094352,-12238274,-11843513,-11908530,-11051419,-6251116,-8881806,-16381687,-15854568,-14014939,-12700108,-12304579,-12041148,-12435389,-11775143,-6317164,-6447978,-9210768,-11184556,-9737884,-8553865,-7697271,-8421508,-9342603,-9078655,-6580334,-6448747,-6579562,-6776684,-6974060,-7171439,-7171950,-7303537,-6514531,-6448218,-7172467,-6777965,-6646123,-6711659,-6842989,-7040367,-7171952,-7304050,-7567220,-6908771,-8027004,-7566966,-7435124,-7303539,-7303794,-7435380,-7632759,-7895929,-8422016,-9079430,1
1072,'2019/09/26 10:01:09:132',8,-7896981,-7370890,-7239045,-7304320,-7501182,-7698301,-8027263,-8290689,-8882310,-9867919,-6976388,-6712955,-6712441,-6777461,-6974581,-7171701,-7500663,-7698296,-7896187,-7960688,-6449785,-6449012,-6579824,-6710895,-6908017,-7039856,-7237234,-7434868,-6645862,-6513755,-6251633,-6448239,-8881806,-12434625,-9474713,-8290182,-7368562,-7565942,-7237225,-7697516,-6251118,-8421513,-16316406,-15986665,-14475232,-13028815,-12172480,-11777720,-11842738,-10985626,-6251116,-8881807,-16316150,-15854567,-14015195,-12700108,-12304579,-12041149,-12435645,-11775143,-6317164,-6513515,-9342353,-11316143,-9803933,-8685194,-7697527,-8421765,-9408650,-9078912,-6514798,-6448746,-6579562,-6776683,-6974061,-7171438,-7171695,-7303538,-6580067,-6448475,-7172467,-6777966,-6646123,-6777195,-6842989,-7040366,-7171952,-7369586,-7567221,-6908770,-8027004,-7566966,-7369843,-7238258,-7369331,-7435379,-7632758,-7895930,-8422272,-9079430,1
1073,'2019/09/26 10:01:09:164',8,-7896981,-7370890,-7239045,-7304320,-7501182,-7698301,-8027263,-8290689,-8882310,-9867919,-6976388,-6712955,-6712441,-6777461,-6974581,-7171701,-7500663,-7698296,-7896187,-7960688,-6449785,-6449012,-6579824,-6710895,-6908017,-7039856,-7237234,-7434868,-6645862,-6513755,-6251633,-6448239,-8881806,-12434625,-9474713,-8290182,-7368562,-7565942,-7237225,-7697516,-6251118,-8421513,-16316406,-15986665,-14475232,-13028815,-12172480,-11777720,-11842738,-10985626,-6251116,-8881807,-16316150,-15854567,-14015195,-12700108,-12304579,-12041149,-12435645,-11775143,-6317164,-6513515,-9342353,-11316143,-9803933,-8685194,-7697527,-8421765,-9408650,-9078912,-6514798,-6448746,-6579562,-6776683,-6974061,-7171438,-7171695,-7303538,-6580067,-6448475,-7172467,-6777966,-6646123,-6777195,-6842989,-7040366,-7171952,-7369586,-7567221,-6908770,-8027004,-7566966,-7369843,-7238258,-7369331,-7435379,-7632758,-7895930,-8422272,-9079430,1
1074,'2019/09/26 10:01:09:196',8,-7896981,-7370890,-7239045,-7304320,-7501182,-7698301,-8027263,-8290689,-8882310,-9867919,-6976388,-6712955,-6712441,-6777461,-6974581,-7171701,-7500663,-7698296,-7896187,-7960688,-6449785,-6449012,-6579824,-6710895,-6908017,-7039856,-7237234,-7434868,-6645862,-6513755,-6251633,-6448239,-8881806,-12434625,-9474713,-8290182,-7368562,-7565942,-7237225,-7697516,-6251118,-8421513,-16316406,-15986665,-14475232,-13028815,-12172480,-11777720,-11842738,-10985626,-6251116,-8881807,-16316150,-15854567,-14015195,-12700108,-12304579,-12041149,-12435645,-11775143,-6317164,-6513515,-9342353,-11316143,-9803933,-8685194,-7697527,-8421765,-9408650,-9078912,-6514798,-6448746,-6579562,-6776683,-6974061,-7171438,-7171695,-7303538,-6580067,-6448475,-7172467,-6777966,-6646123,-6777195,-6842989,-7040366,-7171952,-7369586,-7567221,-6908770,-8027004,-7566966,-7369843,-7238258,-7369331,-7435379,-7632758,-7895930,-8422272,-9079430,1
1075,'2019/09/26 10:01:09:230',8,-7896981,-7370890,-7239045,-7304320,-7501183,-7698301,-8027263,-8356225,-8816771,-9802637,-6976387,-6712956,-6712440,-6777462,-7040117,-7171701,-7500662,-7698296,-7896187,-7960944,-6449786,-6449011,-6579569,-6776431,-6908016,-7039855,-7237234,-7434869,-6645861,-6579291,-6317169,-6448239,-8684428,-12105660,-9211541,-8092802,-7368562,-7500405,-7040103,-7565931,-6185582,-8552842,-16381942,-15986667,-14474975,-13028558,-11975102,-11711927,-11711152,-10788505,-6251116,-9144721,-16381686,-15723238,-14080731,-12765901,-12370372,-12106941,-12500926,-11775142,-6382443,-6513514,-9737111,-11645107,-10001313,-8816781,-7829113,-8553607,-9540238,-9210499,-6580334,-6448745,-6579562,-6776683,-6974061,-7171695,-7171695,-7303539,-6580067,-6514267,-7172467,-6777966,-6646123,-6711659,-6843244,-7040366,-7171952,-7369587,-7501428,-6843234,-8027004,-7566966,-7369588,-7238258,-7369331,-7435380,-7632758,-7895929,-8422272,-9079686,1
1076,'2019/09/26 10:01:09:262',8,-7896982,-7436681,-7239045,-7304320,-7501182,-7698301,-8027263,-8290689,-8816773,-9802637,-6976389,-6647419,-6646905,-6777460,-7040118,-7171701,-7435127,-7698296,-7961723,-8026738,-6449786,-6449012,-6579569,-6710896,-6908017,-7039600,-7237489,-7434869,-6645862,-6579291,-6251634,-6382448,-8355462,-11579316,-8948369,-7960702,-7368562,-7500404,-6908517,-7434346,-6251118,-8421513,-16316150,-16117997,-14409182,-12962765,-11777722,-11580085,-11579565,-10656918,-6316652,-9276820,-16381687,-15723238,-14146780,-12831693,-12436164,-12106942,-12501182,-11840936,-6317163,-6513770,-10263455,-12105658,-10264485,-9014160,-7960955,-8685194,-9803409,-9407877,-6580333,-6448747,-6579563,-6776682,-6974061,-7171694,-7171951,-7303538,-6580323,-6580061,-7172467,-6843502,-6646124,-6711659,-6908525,-7040367,-7172208,-7304050,-7501684,-6842977,-8027005,-7566967,-7435124,-7238257,-7369331,-7435380,-7632757,-7961466,-8422271,-9144964,1
1077,'2019/09/26 10:01:09:297',8,-7896982,-7436681,-7239045,-7304320,-7501182,-7698301,-8027263,-8290689,-8816773,-9802637,-6976389,-6647419,-6646905,-6777460,-7040118,-7171701,-7435127,-7698296,-7961723,-8026738,-6449786,-6449012,-6579569,-6710896,-6908017,-7039600,-7237489,-7434869,-6645862,-6579291,-6251634,-6382448,-8355462,-11579316,-8948369,-7960702,-7368562,-7500404,-6908517,-7434346,-6251118,-8421513,-16316150,-16117997,-14409182,-12962765,-11777722,-11580085,-11579565,-10656918,-6316652,-9276820,-16381687,-15723238,-14146780,-12831693,-12436164,-12106942,-12501182,-11840936,-6317163,-6513770,-10263455,-12105658,-10264485,-9014160,-7960955,-8685194,-9803409,-9407877,-6580333,-6448747,-6579563,-6776682,-6974061,-7171694,-7171951,-7303538,-6580323,-6580061,-7172467,-6843502,-6646124,-6711659,-6908525,-7040367,-7172208,-7304050,-7501684,-6842977,-8027005,-7566967,-7435124,-7238257,-7369331,-7435380,-7632757,-7961466,-8422271,-9144964,1
1078,'2019/09/26 10:01:09:329',8,-7896981,-7370891,-7173508,-7304321,-7501182,-7698301,-8027263,-8355970,-8816773,-9867919,-6910852,-6647419,-6712440,-6777462,-7040117,-7171701,-7500662,-7698295,-7961468,-8026739,-6449786,-6449012,-6579569,-6710894,-6908016,-7039855,-7237490,-7434869,-6645861,-6513755,-6251634,-6448239,-7894912,-11052972,-8684941,-7829115,-7368562,-7500148,-6842467,-7368551,-6251117,-8289670,-16250358,-16118253,-14277597,-12765387,-11514551,-11382706,-11447722,-10525332,-6251116,-9473942,-16316149,-15657445,-14212573,-12897742,-12501957,-12172734,-12566718,-11906471,-6316908,-6579307,-10789799,-12632001,-10593451,-9211796,-8092542,-8882315,-10000789,-9604999,-6580334,-6448747,-6579562,-6776684,-6974060,-7171439,-7171951,-7303538,-6646116,-6711390,-7172212,-6777966,-6646124,-6711658,-6908780,-7040366,-7172207,-7304050,-7501428,-6777441,-8027004,-7566967,-7369588,-7303793,-7369331,-7435380,-7632758,-7961466,-8422015,-9013894,1
1079,'2019/09/26 10:01:09:363',8,-7831700,-7436426,-7239045,-7304322,-7501182,-7698302,-8092800,-8356225,-8882310,-9868173,-6976132,-6712956,-6712440,-6777717,-7040118,-7237236,-7500662,-7698296,-7961723,-8026996,-6449786,-6449011,-6579569,-6776431,-6908016,-7039601,-7237234,-7434869,-6645862,-6513755,-6251634,-6382703,-7697533,-10723751,-8553354,-7763323,-7368306,-7434612,-6776674,-7302758,-6251118,-8223877,-16184821,-16118511,-14211803,-12633802,-11382965,-11251378,-11381928,-10459539,-6251116,-9671321,-16315894,-15591908,-14212575,-12963535,-12567750,-12172733,-12566718,-11906727,-6382699,-6579564,-11184557,-12960965,-10790829,-9343639,-8224128,-8948366,-10132375,-9736585,-6514798,-6514027,-6645099,-6776683,-6974061,-7171695,-7171950,-7303538,-6646116,-6777183,-7172467,-6843502,-6646123,-6777195,-6908525,-7040622,-7171952,-7369586,-7566964,-6777184,-8027004,-7566967,-7435124,-7303539,-7303795,-7435379,-7632758,-7895930,-8422272,-9079429,1
1080,'2019/09/26 10:01:09:396',8,-7831700,-7436426,-7239045,-7304322,-7501182,-7698302,-8092800,-8356225,-8882310,-9868173,-6976132,-6712956,-6712440,-6777717,-7040118,-7237236,-7500662,-7698296,-7961723,-8026996,-6449786,-6449011,-6579569,-6776431,-6908016,-7039601,-7237234,-7434869,-6645862,-6513755,-6251634,-6382703,-7697533,-10723751,-8553354,-7763323,-7368306,-7434612,-6776674,-7302758,-6251118,-8223877,-16184821,-16118511,-14211803,-12633802,-11382965,-11251378,-11381928,-10459539,-6251116,-9671321,-16315894,-15591908,-14212575,-12963535,-12567750,-12172733,-12566718,-11906727,-6382699,-6579564,-11184557,-12960965,-10790829,-9343639,-8224128,-8948366,-10132375,-9736585,-6514798,-6514027,-6645099,-6776683,-6974061,-7171695,-7171950,-7303538,-6646116,-6777183,-7172467,-6843502,-6646123,-6777195,-6908525,-7040622,-7171952,-7369586,-7566964,-6777184,-8027004,-7566967,-7435124,-7303539,-7303795,-7435379,-7632758,-7895930,-8422272,-9079429,1
1081,'2019/09/26 10:01:09:430',8,-7831444,-7436427,-7239045,-7238784,-7501184,-7698303,-8092800,-8356225,-8816773,-9802638,-6910852,-6647420,-6712440,-6777461,-7040117,-7171701,-7435125,-7698296,-7961724,-8092532,-6449786,-6383476,-6514034,-6710895,-6908016,-7039600,-7237234,-7434869,-6711397,-6579291,-6251633,-6382447,-7434363,-10395043,-8421769,-7697529,-7368562,-7434613,-6645345,-7171429,-6251117,-8158084,-16184564,-16184048,-14146266,-12567753,-11251123,-11185328,-11250343,-10393746,-6251117,-9802651,-16250099,-15591650,-14212830,-13029071,-12568006,-12238270,-12566718,-12037801,-6382700,-6710638,-11513521,-13224137,-10988209,-9540762,-8290178,-9079951,-10329499,-9802635,-6580334,-6448747,-6579563,-6776684,-6974061,-7171695,-7171695,-7303538,-6711909,-6777440,-7172212,-6777966,-6646124,-6711658,-6843244,-7040366,-7171953,-7303795,-7501428,-6777439,-8027004,-7566966,-7435124,-7303539,-7303795,-7435380,-7632758,-7895929,-8422273,-9079430,1
1082,'2019/09/26 10:01:09:463',8,-7831444,-7436427,-7239045,-7238784,-7501184,-7698303,-8092800,-8356225,-8816773,-9802638,-6910852,-6647420,-6712440,-6777461,-7040117,-7171701,-7435125,-7698296,-7961724,-8092532,-6449786,-6383476,-6514034,-6710895,-6908016,-7039600,-7237234,-7434869,-6711397,-6579291,-6251633,-6382447,-7434363,-10395043,-8421769,-7697529,-7368562,-7434613,-6645345,-7171429,-6251117,-8158084,-16184564,-16184048,-14146266,-12567753,-11251123,-11185328,-11250343,-10393746,-6251117,-9802651,-16250099,-15591650,-14212830,-13029071,-12568006,-12238270,-12566718,-12037801,-6382700,-6710638,-11513521,-13224137,-10988209,-9540762,-8290178,-9079951,-10329499,-9802635,-6580334,-6448747,-6579563,-6776684,-6974061,-7171695,-7171695,-7303538,-6711909,-6777440,-7172212,-6777966,-6646124,-6711658,-6843244,-7040366,-7171953,-7303795,-7501428,-6777439,-8027004,-7566966,-7435124,-7303539,-7303795,-7435380,-7632758,-7895929,-8422273,-9079430,1
1083,'2019/09/26 10:01:09:498',8,-7896979,-7436426,-7304581,-7238785,-7501183,-7698301,-8027263,-8356225,-8816774,-9867918,-6910850,-6647420,-6712440,-6777461,-7040117,-7171700,-7500663,-7698296,-7961723,-8158325,-6449785,-6383475,-6514032,-6710640,-6973552,-7039600,-7237490,-7434869,-6711398,-6579290,-6251633,-6382447,-7236727,-10065821,-8290182,-7631736,-7368306,-7434612,-6579552,-7105381,-6251118,-7895169,-16052979,-16249840,-14080218,-12436423,-11185329,-11053997,-11119014,-10262160,-6251117,-9737113,-16052978,-15657442,-14344160,-13029326,-12633799,-12238269,-12501438,-12038058,-6382699,-6645357,-11776437,-13553101,-11185843,-9672604,-8421764,-9079952,-10461341,-10065293,-6580333,-6448747,-6645099,-6776939,-6974061,-7171439,-7171951,-7303538,-6777703,-6908769,-7172211,-6777966,-6646124,-6711659,-6843244,-7040366,-7172207,-7304050,-7501684,-6777184,-7961468,-7566967,-7369588,-7238002,-7369331,-7435380,-7632758,-7895929,-8422272,-9079430,1
1084,'2019/09/26 10:01:09:530',8,-7896979,-7436426,-7304581,-7238785,-7501183,-7698301,-8027263,-8356225,-8816774,-9867918,-6910850,-6647420,-6712440,-6777461,-7040117,-7171700,-7500663,-7698296,-7961723,-8158325,-6449785,-6383475,-6514032,-6710640,-6973552,-7039600,-7237490,-7434869,-6711398,-6579290,-6251633,-6382447,-7236727,-10065821,-8290182,-7631736,-7368306,-7434612,-6579552,-7105381,-6251118,-7895169,-16052979,-16249840,-14080218,-12436423,-11185329,-11053997,-11119014,-10262160,-6251117,-9737113,-16052978,-15657442,-14344160,-13029326,-12633799,-12238269,-12501438,-12038058,-6382699,-6645357,-11776437,-13553101,-11185843,-9672604,-8421764,-9079952,-10461341,-10065293,-6580333,-6448747,-6645099,-6776939,-6974061,-7171439,-7171951,-7303538,-6777703,-6908769,-7172211,-6777966,-6646124,-6711659,-6843244,-7040366,-7172207,-7304050,-7501684,-6777184,-7961468,-7566967,-7369588,-7238002,-7369331,-7435380,-7632758,-7895929,-8422272,-9079430,1
1085,'2019/09/26 10:01:09:564',8,-7896980,-7436427,-7239044,-7304322,-7501183,-7698300,-8027263,-8356225,-8882310,-9802637,-6976387,-6647419,-6712441,-6777461,-6974581,-7171701,-7500663,-7698296,-7961723,-8223860,-6515322,-6383475,-6579569,-6710638,-6908015,-7039601,-7237233,-7434869,-6711399,-6579291,-6251634,-6382447,-6973811,-9539733,-8158596,-7565687,-7368306,-7434356,-6513759,-7039586,-6251117,-7763327,-15855600,-16315634,-14014169,-12304837,-10987951,-10922411,-10987171,-10130574,-6251117,-9737114,-15987185,-15591651,-14344417,-13094864,-12634055,-12238526,-12566974,-11972522,-6382700,-6710893,-12039864,-13947603,-11448760,-9804448,-8553094,-9145746,-10592927,-10196880,-6580334,-6514283,-6645354,-6842219,-6974061,-7171695,-7171950,-7303538,-6843495,-6974819,-7172467,-6777966,-6711659,-6711659,-6842989,-7040366,-7172207,-7369331,-7501684,-6777183,-8027005,-7566966,-7369844,-7303794,-7369331,-7435380,-7632758,-7895929,-8422271,-9079430,1
1086,'2019/09/26 10:01:09:596',8,-7896981,-7371146,-7239045,-7304321,-7501183,-7698301,-8027263,-8356225,-8882054,-9802382,-6976387,-6647420,-6712440,-6777461,-7040117,-7171700,-7500662,-7698296,-7961723,-8158581,-6515321,-6383475,-6579569,-6710640,-6908015,-7039856,-7237234,-7434868,-6711398,-6579291,-6251635,-6382447,-6841968,-9013134,-7960960,-7499893,-7368306,-7368819,-6447965,-6908256,-6251118,-7631741,-15592429,-16315890,-13751767,-12172995,-10856107,-10790826,-10789792,-9933450,-6251117,-9868444,-16052721,-15591650,-14409953,-13160656,-12765128,-12238526,-12566975,-11972521,-6317164,-6776943,-12565952,-14342361,-11712187,-9936291,-8684937,-9277587,-10790306,-10328722,-6580334,-6514283,-6645099,-6842220,-6974061,-7171695,-7171951,-7303538,-6909288,-7106149,-7172468,-6843502,-6646124,-6777195,-6908524,-7040366,-7172207,-7369586,-7501428,-6711647,-8027004,-7632503,-7369843,-7303794,-7303795,-7435380,-7632758,-7961465,-8422272,-9079429,1
1087,'2019/09/26 10:01:09:639',8,-7896981,-7371146,-7239045,-7304321,-7501183,-7698301,-8027263,-8356225,-8882054,-9802382,-6976387,-6647420,-6712440,-6777461,-7040117,-7171700,-7500662,-7698296,-7961723,-8158581,-6515321,-6383475,-6579569,-6710640,-6908015,-7039856,-7237234,-7434868,-6711398,-6579291,-6251635,-6382447,-6841968,-9013134,-7960960,-7499893,-7368306,-7368819,-6447965,-6908256,-6251118,-7631741,-15592429,-16315890,-13751767,-12172995,-10856107,-10790826,-10789792,-9933450,-6251117,-9868444,-16052721,-15591650,-14409953,-13160656,-12765128,-12238526,-12566975,-11972521,-6317164,-6776943,-12565952,-14342361,-11712187,-9936291,-8684937,-9277587,-10790306,-10328722,-6580334,-6514283,-6645099,-6842220,-6974061,-7171695,-7171951,-7303538,-6909288,-7106149,-7172468,-6843502,-6646124,-6777195,-6908524,-7040366,-7172207,-7369586,-7501428,-6711647,-8027004,-7632503,-7369843,-7303794,-7303795,-7435380,-7632758,-7961465,-8422272,-9079429,1
1088,'2019/09/26 10:01:09:667',8,-7896979,-7371145,-7239044,-7304320,-7435648,-7698303,-8027262,-8290689,-8816773,-9867918,-6910852,-6647420,-6712441,-6777461,-7040116,-7171701,-7500662,-7698296,-7961724,-8224118,-6449786,-6383219,-6514033,-6710639,-6908016,-7039855,-7237234,-7434868,-6645861,-6579291,-6251634,-6382445,-6710639,-8552583,-7763581,-7434099,-7368306,-7368819,-6382174,-6842464,-6185581,-7500412,-15329257,-16316146,-13751511,-12041408,-10724522,-10725031,-10658206,-9801866,-6316652,-9934492,-16052464,-15591649,-14409953,-13160657,-12765384,-12238526,-12566975,-12038057,-6317165,-6842736,-12895173,-14737118,-11975358,-10133413,-8816522,-9343380,-10921892,-10460309,-6580334,-6448748,-6645099,-6842476,-6974061,-7171695,-7171951,-7303537,-6974825,-7237478,-7172468,-6777967,-6711659,-6711658,-6908524,-7105902,-7171952,-7369586,-7501428,-6711646,-8027005,-7566966,-7435380,-7303794,-7303794,-7435379,-7632758,-7895930,-8422017,-9079429,1
1089,'2019/09/26 10:01:09:698',8,-7896979,-7371145,-7239044,-7304320,-7435648,-7698303,-8027262,-8290689,-8816773,-9867918,-6910852,-6647420,-6712441,-6777461,-7040116,-7171701,-7500662,-7698296,-7961724,-8224118,-6449786,-6383219,-6514033,-6710639,-6908016,-7039855,-7237234,-7434868,-6645861,-6579291,-6251634,-6382445,-6710639,-8552583,-7763581,-7434099,-7368306,-7368819,-6382174,-6842464,-6185581,-7500412,-15329257,-16316146,-13751511,-12041408,-10724522,-10725031,-10658206,-9801866,-6316652,-9934492,-16052464,-15591649,-14409953,-13160657,-12765384,-12238526,-12566975,-12038057,-6317165,-6842736,-12895173,-14737118,-11975358,-10133413,-8816522,-9343380,-10921892,-10460309,-6580334,-6448748,-6645099,-6842476,-6974061,-7171695,-7171951,-7303537,-6974825,-7237478,-7172468,-6777967,-6711659,-6711658,-6908524,-7105902,-7171952,-7369586,-7501428,-6711646,-8027005,-7566966,-7435380,-7303794,-7303794,-7435379,-7632758,-7895930,-8422017,-9079429,1
